name,snapshot,move1,usage1,move2,usage2,move3,usage3,move4,usage4,move5,usage5,move6,usage6,move7,usage7,move8,usage8,move9,usage9,move10,usage10,move11,usage11,move12,usage12,move13,usage13,move14,usage14,move15,usage15,move16,usage16,move17,usage17,move18,usage18
Dachsbun,2023-03,Play Rough,95.762,Wish,90.743,Protect,69.617,Yawn,53.718,Body Press,49.741,Stomping Tantrum,10.512,Charm,8.897,Ice Fang,6.515,Other,14.495,,,,,,,,,,,,,,,,,,
Appletun,2023-03,Apple Acid,99.045,Recover,60.425,Leech Seed,56.544,Body Press,47.348,Draco Meteor,43.192,Substitute,35.345,Recycle,25.063,Tera Blast,7.715,Earthquake,5.819,Other,19.504,,,,,,,,,,,,,,,,
Houndoom,2023-03,Dark Pulse,82.366,Flamethrower,59.009,Nasty Plot,42.967,Inferno,42.116,Fire Blast,38.521,Destiny Bond,26.617,Sucker Punch,24.149,Will-O-Wisp,21.501,Taunt,17.552,Counter,14.711,Sludge Bomb,10.446,Overheat,7.360,Other,12.684,,,,,,,,,,
Lurantis,2023-03,Leaf Storm,99.822,Giga Drain,84.554,Tera Blast,65.322,Pollen Puff,31.371,Energy Ball,29.372,Leech Life,24.637,Night Slash,24.527,Defog,21.069,Other,19.325,,,,,,,,,,,,,,,,,,
Zorua-Hisui,2023-03,Tera Blast,88.422,Shadow Ball,80.698,Comeuppance,80.458,Taunt,80.458,Bitter Malice,19.302,U-turn,19.249,Will-O-Wisp,11.578,Other,19.836,,,,,,,,,,,,,,,,,,,,
Cacturne,2023-03,Sucker Punch,99.657,Leaf Storm,74.506,Spikes,74.073,Low Kick,51.365,Spiky Shield,22.760,Drain Punch,17.763,Swords Dance,17.763,Seed Bomb,14.291,Trailblaze,11.186,Other,16.636,,,,,,,,,,,,,,,,
Ampharos,2023-03,Volt Switch,76.009,Focus Blast,65.674,Dazzling Gleam,63.440,Thunderbolt,39.802,Dragon Tail,29.866,Tera Blast,29.820,Cotton Guard,27.825,Electroweb,25.693,Discharge,24.089,Other,17.781,,,,,,,,,,,,,,,,
Golduck,2023-03,Grass Knot,99.026,Hydro Pump,98.837,Ice Beam,92.332,Nasty Plot,70.407,Focus Blast,23.451,Other,15.947,,,,,,,,,,,,,,,,,,,,,,,,
Pikachu,2023-03,Surf,91.623,Thunderbolt,65.258,Nasty Plot,45.710,Grass Knot,44.207,Fake Out,33.938,Volt Tackle,31.881,Nuzzle,20.499,Volt Switch,19.831,Play Rough,10.775,Tera Blast,9.996,Brick Break,4.662,Quick Attack,3.629,Other,17.991,,,,,,,,,,
Quaxwell,2023-03,Roost,100.000,Rapid Spin,100.000,Encore,100.000,Chilling Water,99.823,Other,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,
Wugtrio,2023-03,Triple Dive,98.759,Aqua Jet,94.512,Sucker Punch,93.350,Stomping Tantrum,79.247,Throat Chop,27.359,Other,6.773,,,,,,,,,,,,,,,,,,,,,,,,
Tropius,2023-03,Earthquake,50.708,Air Slash,50.034,Dragon Dance,49.419,Tera Blast,49.378,Leaf Blade,49.348,Leech Seed,49.230,Substitute,48.944,Protect,48.613,Other,4.325,,,,,,,,,,,,,,,,,,
Tandemaus,2023-03,Copycat,100.000,Taunt,100.000,Thunder Wave,100.000,Super Fang,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Murkrow,2023-03,Haze,80.815,Foul Play,79.749,Tailwind,59.296,Taunt,58.037,Thunder Wave,30.610,Sunny Day,20.897,Perish Song,16.329,U-turn,16.176,Feather Dance,9.774,Sucker Punch,7.144,Dark Pulse,6.106,Other,15.066,,,,,,,,,,,,
Sandaconda,2023-03,Earthquake,98.776,Rest,79.980,Glare,78.764,Coil,57.294,Stone Edge,33.539,Stealth Rock,30.756,Wrap,12.160,Other,8.731,,,,,,,,,,,,,,,,,,,,
Oranguru,2023-03,Future Sight,95.044,Yawn,87.864,Earthquake,87.857,Sunny Day,87.857,Protect,12.060,Hyper Voice,11.245,Other,18.073,,,,,,,,,,,,,,,,,,,,,,
Copperajah,2023-03,Earthquake,99.908,Iron Head,99.232,Stealth Rock,98.378,Rock Slide,98.277,Other,4.205,,,,,,,,,,,,,,,,,,,,,,,,,,
Grumpig,2023-03,Earth Power,95.394,Focus Blast,60.625,Charge Beam,56.258,Future Sight,56.258,Psychic,43.741,Shadow Ball,43.504,Calm Mind,39.374,Other,4.846,,,,,,,,,,,,,,,,,,,,
Luxray,2023-03,Facade,97.558,Crunch,66.970,Trailblaze,66.796,Quick Attack,55.803,Wild Charge,43.836,Play Rough,31.967,Agility,30.370,Other,6.701,,,,,,,,,,,,,,,,,,,,
Whiscash,2023-03,Waterfall,99.711,Earthquake,91.771,Dragon Dance,91.709,Tera Blast,91.419,Stealth Rock,8.292,Other,17.099,,,,,,,,,,,,,,,,,,,,,,,,
Lilligant,2023-03,Pollen Puff,91.206,Quiver Dance,90.943,Giga Drain,89.151,Tera Blast,84.509,Sleep Powder,19.360,Petal Dance,10.071,Other,14.760,,,,,,,,,,,,,,,,,,,,,,
Vivillon,2023-03,Quiver Dance,100.000,Hurricane,100.000,Sleep Powder,60.093,Bug Buzz,45.073,Tera Blast,41.040,Giga Drain,40.151,Other,13.643,,,,,,,,,,,,,,,,,,,,,,
Pyroar,2023-03,Hyper Voice,68.277,Will-O-Wisp,65.915,Flamethrower,65.436,Tera Blast,63.486,Fire Blast,20.135,Dark Pulse,18.798,Body Slam,12.207,Acrobatics,12.129,Flare Blitz,12.103,Crunch,12.103,Fire Spin,10.229,Protect,10.229,Yawn,9.868,Other,19.084,,,,,,,,
Hypno,2023-03,Hypnosis,99.871,Thunder Wave,94.921,Zen Headbutt,94.792,Drain Punch,94.792,Other,15.624,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabite,2023-03,Stealth Rock,100.000,Earthquake,98.655,Swords Dance,98.573,Dragon Claw,98.573,Other,4.198,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian,2023-03,Fake Out,97.750,U-turn,97.738,Fury Swipes,70.952,Aerial Ace,68.983,Body Slam,12.769,Gunk Shot,12.769,Icy Wind,10.411,Flail,10.379,Other,18.251,,,,,,,,,,,,,,,,,,
Scizor,2023-04,Bullet Punch,99.799,Close Combat,78.231,Swords Dance,63.400,Trailblaze,61.787,U-turn,51.594,Quick Attack,11.741,Defog,11.173,Aerial Ace,7.534,Other,14.742,,,,,,,,,,,,,,,,,,
Sandy Shocks,2023-04,Earth Power,99.361,Volt Switch,71.974,Thunderbolt,68.939,Stealth Rock,50.789,Tera Blast,47.399,Spikes,42.175,Other,19.363,,,,,,,,,,,,,,,,,,,,,,
Quaquaval,2023-04,Aqua Step,95.711,Close Combat,88.012,Ice Spinner,51.866,Bulk Up,37.141,Swords Dance,29.983,Roost,21.706,U-turn,17.472,Aqua Jet,13.163,Rapid Spin,11.548,Tera Blast,8.296,Substitute,6.244,Other,18.858,,,,,,,,,,,,
Talonflame,2023-04,Roost,92.422,Defog,68.692,Will-O-Wisp,60.360,Brave Bird,59.834,U-turn,53.127,Flare Blitz,34.139,Taunt,10.847,Flamethrower,5.409,Other,15.171,,,,,,,,,,,,,,,,,,
Iron Jugulis,2023-04,Dark Pulse,98.137,Hurricane,87.544,Earth Power,76.899,U-turn,31.447,Taunt,31.445,Flamethrower,17.357,Air Slash,11.057,Hydro Pump,9.578,Fire Blast,8.413,Charge Beam,6.961,Focus Blast,6.137,Other,15.027,,,,,,,,,,,,
Tinkaton,2023-04,Gigaton Hammer,97.685,Knock Off,94.281,Stealth Rock,81.470,Encore,68.001,Thunder Wave,24.406,Swords Dance,12.022,Play Rough,11.217,Other,10.919,,,,,,,,,,,,,,,,,,,,
Salamence,2023-04,Roost,59.792,Draco Meteor,54.789,Hurricane,52.317,Earthquake,45.220,Flamethrower,44.649,Dragon Dance,38.168,Dual Wingbeat,32.697,Outrage,19.256,Hydro Pump,12.853,Dragon Claw,8.696,Iron Head,6.094,Fire Blast,6.061,Other,19.409,,,,,,,,,,
Gengar,2023-04,Shadow Ball,92.381,Sludge Bomb,87.891,Focus Blast,48.010,Trick,41.794,Energy Ball,24.358,Nasty Plot,17.075,Toxic Spikes,14.854,Thunderbolt,11.612,Hex,11.068,Dazzling Gleam,10.483,Substitute,10.046,Will-O-Wisp,7.818,Destiny Bond,6.404,Other,16.206,,,,,,,,
Pelipper,2023-04,U-turn,97.572,Hurricane,95.055,Roost,84.646,Surf,65.879,Knock Off,26.182,Hydro Pump,15.931,Other,14.736,,,,,,,,,,,,,,,,,,,,,,
Wo-Chien,2023-04,Knock Off,90.530,Leech Seed,57.282,Protect,45.548,Rest,36.538,Giga Drain,35.022,Sleep Talk,34.388,Ruination,33.848,Foul Play,26.966,Substitute,8.991,Dark Pulse,5.311,Growth,4.081,Power Whip,3.904,Other,17.591,,,,,,,,,,
Gastrodon,2023-04,Recover,98.032,Earth Power,87.167,Ice Beam,53.063,Spikes,48.898,Stealth Rock,42.033,Sludge Bomb,25.524,Surf,20.744,Clear Smog,7.043,Other,17.497,,,,,,,,,,,,,,,,,,
Donphan,2023-04,Earthquake,98.025,Rapid Spin,90.353,Knock Off,81.446,Stealth Rock,59.275,Ice Shard,29.428,Ice Spinner,25.642,Other,15.830,,,,,,,,,,,,,,,,,,,,,,
Tyranitar,2023-04,Earthquake,81.066,Crunch,78.213,Stone Edge,76.491,Stealth Rock,38.179,Dragon Dance,20.678,Rock Blast,15.785,Ice Punch,15.151,Ice Beam,12.453,Tera Blast,10.853,Thunder Wave,9.041,Heavy Slam,5.597,Rock Slide,4.356,Fire Punch,4.313,Substitute,4.272,Thunder Punch,3.449,Taunt,2.052,Other,18.052,,
Quagsire,2023-04,Recover,98.931,Toxic,91.251,Earthquake,80.915,Spikes,40.692,Stealth Rock,35.605,Liquidation,13.876,Toxic Spikes,6.528,Ice Beam,3.667,Haze,3.368,Curse,3.229,Counter,3.114,Other,18.822,,,,,,,,,,,,
Floatzel,2023-04,Wave Crash,98.929,Ice Spinner,91.337,Aqua Jet,86.153,Liquidation,66.792,Crunch,15.796,Tera Blast,11.609,Ice Beam,7.428,Surf,7.338,Other,14.619,,,,,,,,,,,,,,,,,,
Gyarados,2023-04,Waterfall,99.322,Dragon Dance,93.173,Tera Blast,65.607,Earthquake,32.866,Substitute,29.833,Taunt,29.629,Ice Fang,25.929,Dragon Tail,5.375,Other,18.266,,,,,,,,,,,,,,,,,,
Slowbro,2023-04,Slack Off,78.986,Future Sight,54.572,Surf,53.809,Body Press,32.833,Psychic,32.563,Ice Beam,30.860,Thunder Wave,29.386,Iron Defense,24.900,Flamethrower,11.808,Fire Blast,10.743,Trick Room,10.217,Psyshock,6.919,Calm Mind,6.500,Other,15.903,,,,,,,,
Scream Tail,2023-04,Wish,78.335,Dazzling Gleam,69.531,Protect,68.104,Encore,59.310,Thunder Wave,21.647,Stealth Rock,18.844,Flamethrower,17.656,Calm Mind,11.910,Grass Knot,8.284,Thunderbolt,6.487,Play Rough,5.639,Stored Power,3.276,Reflect,2.734,Psychic,2.673,Light Screen,2.606,Bulk Up,2.564,Psyshock,2.387,Other,18.013
Hippowdon,2023-04,Earthquake,99.007,Slack Off,98.503,Stealth Rock,91.478,Stone Edge,57.541,Whirlwind,22.537,Roar,21.433,Other,9.502,,,,,,,,,,,,,,,,,,,,,,
Mimikyu,2023-04,Play Rough,97.583,Swords Dance,97.238,Shadow Sneak,96.946,Shadow Claw,55.792,Wood Hammer,30.081,Drain Punch,14.853,Other,7.507,,,,,,,,,,,,,,,,,,,,,,
Brambleghast,2023-04,Rapid Spin,98.865,Strength Sap,85.766,Spikes,70.679,Shadow Ball,50.118,Power Whip,36.960,Shadow Sneak,27.613,Giga Drain,9.179,Leech Seed,4.557,Other,16.265,,,,,,,,,,,,,,,,,,
Grimmsnarl,2023-04,Reflect,95.243,Light Screen,94.909,Parting Shot,85.194,Taunt,50.777,Spirit Break,36.805,Thunder Wave,11.265,Brick Break,7.036,Other,18.769,,,,,,,,,,,,,,,,,,,,
Slither Wing,2023-04,Close Combat,90.967,First Impression,88.097,U-turn,87.290,Wild Charge,53.596,Leech Life,15.462,Flare Blitz,13.073,Earthquake,11.747,Morning Sun,10.838,Flame Charge,8.074,Bulk Up,7.813,Other,13.042,,,,,,,,,,,,,,
Rotom-Heat,2023-04,Overheat,99.518,Volt Switch,77.763,Will-O-Wisp,54.455,Nasty Plot,50.072,Discharge,28.950,Trick,22.571,Thunderbolt,20.062,Tera Blast,17.732,Substitute,11.742,Other,17.135,,,,,,,,,,,,,,,,
Gallade,2023-04,Psycho Cut,97.730,Sacred Sword,95.650,Leaf Blade,80.797,Agility,27.798,Knock Off,18.723,Night Slash,14.436,Aqua Cutter,12.825,Trick,11.903,Swords Dance,9.972,Shadow Sneak,8.821,Rock Slide,6.263,Other,15.083,,,,,,,,,,,,
Lucario,2023-04,Extreme Speed,88.605,Close Combat,88.295,Swords Dance,84.378,Bullet Punch,57.888,Meteor Mash,28.802,Crunch,7.577,Flash Cannon,7.557,Vacuum Wave,6.848,Aura Sphere,6.288,Nasty Plot,3.780,Other,19.981,,,,,,,,,,,,,,
Decidueye,2023-04,U-turn,56.877,Roost,56.478,Defog,56.450,Knock Off,48.183,Leaf Blade,47.609,Spirit Shackle,45.562,Leaf Storm,23.798,Shadow Sneak,16.916,Shadow Ball,9.957,Swords Dance,9.673,Energy Ball,5.012,Giga Drain,3.979,Other,19.506,,,,,,,,,,
Pawmot,2023-04,Close Combat,86.044,Double Shock,83.522,Revival Blessing,64.253,Ice Punch,41.642,Mach Punch,37.489,Seed Bomb,25.735,Volt Switch,12.901,Rest,11.434,Thunder Punch,9.966,Encore,9.052,Other,17.961,,,,,,,,,,,,,,
Espeon,2023-04,Psychic,80.921,Dazzling Gleam,51.401,Reflect,29.853,Light Screen,29.525,Shadow Ball,28.998,Calm Mind,28.665,Yawn,24.912,Trick,23.560,Tera Blast,18.671,Grass Knot,17.691,Psyshock,15.778,Power Gem,11.548,Morning Sun,9.720,Thunder Wave,7.866,Future Sight,5.071,Other,15.820,,,,
Maushold,2023-04,Population Bomb,99.854,Tidy Up,96.989,Bite,63.530,Tera Blast,27.438,Low Kick,24.362,Bullet Seed,23.975,Encore,21.332,U-turn,12.446,Protect,8.098,Beat Up,5.292,Other,16.684,,,,,,,,,,,,,,
Magnezone,2023-04,Volt Switch,93.131,Flash Cannon,90.629,Thunderbolt,83.313,Tera Blast,76.184,Body Press,19.423,Iron Defense,9.549,Thunder,6.701,Steel Beam,4.962,Other,16.107,,,,,,,,,,,,,,,,,,
Bisharp,2023-04,Iron Head,97.180,Sucker Punch,94.164,Swords Dance,84.588,Night Slash,48.208,Brick Break,21.093,Stealth Rock,16.727,Tera Blast,9.368,Thunder Wave,7.042,Low Kick,4.643,Other,16.988,,,,,,,,,,,,,,,,
Lokix,2023-04,First Impression,98.189,U-turn,86.366,Sucker Punch,69.087,Leech Life,49.019,Axe Kick,45.787,Throat Chop,29.703,Swords Dance,12.971,Other,8.878,,,,,,,,,,,,,,,,,,,,
Kilowattrel,2023-04,Hurricane,98.563,Weather Ball,82.895,Thunder,74.091,Volt Switch,61.008,U-turn,34.974,Protect,12.746,Thunderbolt,10.578,Tera Blast,9.870,Other,15.274,,,,,,,,,,,,,,,,,,
Alomomola,2023-04,Wish,97.953,Protect,96.348,Whirlpool,81.347,Chilling Water,67.214,Play Rough,17.109,Liquidation,8.468,Healing Wish,6.799,Ice Beam,6.000,Other,18.761,,,,,,,,,,,,,,,,,,
Noivern,2023-04,Draco Meteor,77.339,Flamethrower,69.368,U-turn,66.969,Boomburst,51.646,Hurricane,42.526,Roost,34.132,Defog,32.358,Air Slash,11.030,Other,14.632,,,,,,,,,,,,,,,,,,
Tsareena,2023-04,Rapid Spin,98.273,Power Whip,95.453,U-turn,94.994,Synthesis,65.317,High Jump Kick,21.674,Play Rough,6.012,Other,18.278,,,,,,,,,,,,,,,,,,,,,,
Forretress,2023-04,Rapid Spin,88.522,Volt Switch,71.671,Stealth Rock,59.758,Spikes,46.615,Gyro Ball,34.348,Body Press,28.962,Thunder Wave,16.584,Toxic Spikes,14.460,Explosion,6.866,Counter,6.058,Iron Defense,5.122,Earthquake,3.816,Other,17.218,,,,,,,,,,
Iron Leaves,2023-04,Psyblade,98.448,Swords Dance,89.640,Leaf Blade,88.316,Close Combat,76.884,Tera Blast,13.756,Trailblaze,10.490,Wild Charge,9.106,Other,13.359,,,,,,,,,,,,,,,,,,,,
Haxorus,2023-04,Earthquake,94.358,Dragon Dance,86.291,Dragon Claw,57.260,Iron Head,47.493,Outrage,44.370,Close Combat,19.163,Swords Dance,13.415,Poison Jab,12.567,First Impression,8.130,Other,16.953,,,,,,,,,,,,,,,,
Toedscruel,2023-04,Rapid Spin,84.233,Spore,77.541,Knock Off,52.040,Earth Power,45.904,Giga Drain,41.736,Spikes,35.928,Leech Seed,18.681,Energy Ball,11.106,Sludge Bomb,7.096,Toxic,6.544,Other,19.191,,,,,,,,,,,,,,
Tauros-Paldea-Aqua,2023-04,Raging Bull,74.776,Close Combat,65.217,Bulk Up,61.287,Aqua Jet,42.733,Body Press,34.030,Trailblaze,30.908,Wave Crash,26.608,Wild Charge,21.218,Substitute,10.657,Earthquake,10.360,Stone Edge,7.449,Other,14.756,,,,,,,,,,,,
Tauros-Paldea-Blaze,2023-04,Raging Bull,85.526,Close Combat,77.089,Stone Edge,49.774,Bulk Up,37.449,Will-O-Wisp,34.018,Trailblaze,29.186,Wild Charge,20.102,Body Press,19.023,Earthquake,14.036,Flare Blitz,13.126,Protect,4.790,Other,15.880,,,,,,,,,,,,
Staraptor,2023-04,Brave Bird,99.869,Close Combat,95.228,U-turn,88.414,Double-Edge,80.080,Quick Attack,19.247,Other,17.162,,,,,,,,,,,,,,,,,,,,,,,,
Polteageist,2023-04,Shell Smash,98.823,Stored Power,92.334,Shadow Ball,90.664,Tera Blast,82.010,Giga Drain,16.942,Other,19.227,,,,,,,,,,,,,,,,,,,,,,,,
Oricorio-Pom-Pom,2023-04,Revelation Dance,99.223,Roost,98.978,Quiver Dance,98.348,Air Slash,64.948,Hurricane,32.954,Other,5.549,,,,,,,,,,,,,,,,,,,,,,,,
Hawlucha,2023-04,Acrobatics,93.812,Swords Dance,92.110,Close Combat,76.758,Taunt,49.060,Drain Punch,21.093,Substitute,16.141,Brave Bird,12.112,Roost,5.888,U-turn,4.095,Stone Edge,3.480,Tera Blast,3.066,Defog,2.977,Other,19.409,,,,,,,,,,
Sylveon,2023-04,Hyper Voice,96.212,Wish,66.049,Protect,46.804,Calm Mind,37.038,Psyshock,30.045,Tera Blast,27.628,Yawn,23.342,Shadow Ball,23.052,Hyper Beam,16.787,Quick Attack,13.812,Other,19.230,,,,,,,,,,,,,,
Gardevoir,2023-04,Moonblast,97.568,Trick,72.407,Psychic,53.009,Mystical Fire,45.559,Psyshock,42.609,Healing Wish,40.596,Energy Ball,11.893,Future Sight,6.743,Teleport,3.488,Thunderbolt,3.204,Aura Sphere,2.903,Wish,2.650,Other,17.373,,,,,,,,,,
Blissey,2023-04,Seismic Toss,81.956,Soft-Boiled,81.402,Shadow Ball,54.054,Calm Mind,48.978,Stealth Rock,44.782,Stored Power,17.994,Rest,17.968,Thunder Wave,15.172,Ice Beam,13.783,Thunder,11.553,Other,12.360,,,,,,,,,,,,,,
Grafaiai,2023-04,Knock Off,85.512,Gunk Shot,62.998,Encore,57.887,Parting Shot,52.723,U-turn,28.649,Low Kick,22.653,Toxic,21.617,Acrobatics,10.636,Switcheroo,9.601,Swords Dance,7.912,Taunt,6.723,Poison Jab,5.997,Swagger,5.980,Copycat,5.395,Other,15.717,,,,,,
Iron Thorns,2023-04,Dragon Dance,83.267,Rock Blast,58.717,Earthquake,54.786,Pin Missile,43.607,Wild Charge,33.359,Thunder Punch,26.433,Stone Edge,24.515,Tera Blast,17.045,Ice Punch,14.472,Fire Punch,8.559,Volt Switch,6.532,Rock Slide,6.171,Crunch,5.210,Other,17.327,,,,,,,,
Lycanroc-Dusk,2023-04,Accelerock,94.397,Close Combat,88.817,Stone Edge,49.645,Swords Dance,39.570,Crunch,35.128,Stealth Rock,22.348,Fire Fang,15.038,Endeavor,12.575,Taunt,11.265,Play Rough,9.509,Psychic Fangs,4.210,Other,17.499,,,,,,,,,,,,
Golduck,2023-04,Ice Beam,96.166,Nasty Plot,93.898,Surf,90.416,Grass Knot,67.757,Psyshock,29.540,Hydro Pump,11.429,Other,10.794,,,,,,,,,,,,,,,,,,,,,,
Barraskewda,2023-04,Close Combat,97.664,Liquidation,95.574,Aqua Jet,66.648,Psychic Fangs,38.494,Crunch,37.172,Ice Fang,25.163,Tera Blast,17.256,Poison Jab,8.536,Other,13.492,,,,,,,,,,,,,,,,,,
Indeedee,2023-04,Healing Wish,90.888,Psychic,90.339,Dazzling Gleam,59.149,Encore,55.131,Hyper Voice,33.974,Energy Ball,27.981,Trick,17.951,Psyshock,10.248,Other,14.338,,,,,,,,,,,,,,,,,,
Ditto,2023-04,Nothing,300.000,Transform,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotom-Mow,2023-04,Leaf Storm,99.972,Volt Switch,96.329,Will-O-Wisp,56.180,Nasty Plot,51.310,Trick,47.286,Tera Blast,12.305,Thunderbolt,12.113,Protect,9.137,Other,15.367,,,,,,,,,,,,,,,,,,
Toxtricity,2023-04,Boomburst,98.015,Overdrive,92.974,Sludge Bomb,67.638,Volt Switch,63.750,Shift Gear,31.721,Drain Punch,13.648,Toxic Spikes,6.521,Toxic,4.800,Tera Blast,4.725,Other,16.209,,,,,,,,,,,,,,,,
Coalossal,2023-04,Rapid Spin,98.775,Will-O-Wisp,64.870,Spikes,54.448,Stealth Rock,43.681,Flare Blitz,39.066,Rock Blast,35.715,Flamethrower,17.583,Stone Edge,17.112,Power Gem,9.132,Other,19.618,,,,,,,,,,,,,,,,
Hariyama,2023-04,Knock Off,91.771,Bullet Punch,60.312,Close Combat,54.764,Drain Punch,52.623,Headlong Rush,37.121,Bulk Up,31.316,Heavy Slam,20.725,Facade,9.873,Belly Drum,6.843,Fake Out,5.941,Rest,5.330,Sleep Talk,5.301,Other,18.080,,,,,,,,,,
Arboliva,2023-04,Earth Power,92.071,Giga Drain,81.644,Tera Blast,62.717,Dazzling Gleam,61.867,Strength Sap,24.773,Leaf Storm,22.460,Leech Seed,21.878,Hyper Voice,9.008,Pollen Puff,5.449,Other,18.133,,,,,,,,,,,,,,,,
Klefki,2023-04,Reflect,76.071,Thunder Wave,74.342,Light Screen,69.044,Foul Play,53.252,Spikes,34.692,Dazzling Gleam,30.389,Draining Kiss,11.157,Calm Mind,10.670,Iron Defense,10.214,Stored Power,8.580,Magic Room,6.478,Other,15.111,,,,,,,,,,,,
Pincurchin,2023-04,Spikes,74.656,Discharge,62.244,Recover,43.995,Toxic Spikes,41.745,Thunder Wave,39.978,Memento,36.449,Surf,34.471,Thunderbolt,15.333,Zing Zap,14.119,Sucker Punch,11.913,Hydro Pump,10.672,Other,14.425,,,,,,,,,,,,
Salazzle,2023-04,Flamethrower,75.124,Sludge Bomb,67.830,Toxic,63.026,Nasty Plot,42.813,Protect,29.043,Substitute,26.275,Disable,15.699,Tera Blast,14.233,Toxic Spikes,13.653,Knock Off,12.768,Fire Blast,8.898,Taunt,7.732,Encore,7.581,Other,15.324,,,,,,,,
Florges,2023-04,Moonblast,98.148,Wish,87.392,Calm Mind,86.580,Protect,80.203,Synthesis,12.899,Psychic,8.903,Trick,6.711,Other,19.164,,,,,,,,,,,,,,,,,,,,
Froslass,2023-04,Spikes,97.138,Taunt,96.076,Icy Wind,88.089,Destiny Bond,65.428,Will-O-Wisp,28.027,Ice Beam,8.303,Other,16.940,,,,,,,,,,,,,,,,,,,,,,
Drednaw,2023-04,Liquidation,93.796,Shell Smash,85.325,Stone Edge,62.325,Tera Blast,54.334,Earthquake,28.229,Rock Blast,17.793,Ice Spinner,14.098,Crunch,12.354,Head Smash,5.930,Swords Dance,5.824,Other,19.992,,,,,,,,,,,,,,
Cloyster,2023-04,Icicle Spear,97.110,Shell Smash,95.184,Rock Blast,49.498,Ice Shard,49.313,Protect,34.857,Tera Blast,21.583,Liquidation,17.212,Hydro Pump,9.246,Drill Run,5.548,Spikes,5.418,Other,15.032,,,,,,,,,,,,,,
Brute Bonnet,2023-04,Spore,79.621,Sucker Punch,69.757,Crunch,51.532,Bullet Seed,44.158,Seed Bomb,43.075,Close Combat,40.469,Synthesis,22.659,Growth,21.279,Tera Blast,5.504,Trailblaze,4.817,Other,17.129,,,,,,,,,,,,,,
Masquerain,2023-04,Sticky Web,99.964,Stun Spore,80.913,U-turn,80.283,Air Slash,38.853,Ice Beam,29.593,Hurricane,18.328,Bug Buzz,15.626,Hydro Pump,11.825,Quiver Dance,11.415,Other,13.203,,,,,,,,,,,,,,,,
Weavile,2023-04,Ice Shard,87.829,Icicle Crash,71.364,Night Slash,49.920,Low Kick,49.638,Swords Dance,48.155,Beat Up,32.446,Ice Spinner,25.957,Tera Blast,13.801,Brick Break,7.400,Other,13.489,,,,,,,,,,,,,,,,
Lycanroc,2023-04,Accelerock,95.557,Close Combat,59.353,Swords Dance,52.253,Stealth Rock,40.897,Taunt,40.858,Endeavor,40.372,Rock Blast,34.374,Stone Edge,21.601,Other,14.737,,,,,,,,,,,,,,,,,,
Ursaring,2023-04,Earthquake,95.734,Facade,85.092,Crunch,83.598,Trailblaze,81.899,Body Slam,13.811,Rest,12.382,Sleep Talk,12.069,Other,15.414,,,,,,,,,,,,,,,,,,,,
Tatsugiri,2023-04,Rapid Spin,96.215,Draco Meteor,94.760,Nasty Plot,87.306,Surf,79.333,Hydro Pump,22.507,Other,19.880,,,,,,,,,,,,,,,,,,,,,,,,
Avalugg,2023-04,Body Press,98.482,Recover,97.784,Iron Defense,55.481,Rapid Spin,54.813,Crunch,32.780,Avalanche,26.177,Ice Spinner,18.559,Other,15.923,,,,,,,,,,,,,,,,,,,,
Arcanine,2023-04,Flare Blitz,84.594,Morning Sun,79.921,Will-O-Wisp,66.714,Extreme Speed,55.055,Wild Charge,29.978,Roar,23.983,Close Combat,18.795,Flamethrower,12.528,Substitute,7.187,Play Rough,4.213,Other,17.032,,,,,,,,,,,,,,
Dragalge,2023-04,Sludge Bomb,98.363,Draco Meteor,94.850,Toxic Spikes,66.749,Dragon Tail,31.296,Focus Blast,15.979,Hydro Pump,13.149,Dragon Pulse,12.260,Toxic,11.428,Thunderbolt,11.280,Surf,11.129,Tera Blast,6.757,Protect,6.491,Haze,6.430,Other,13.838,,,,,,,,
Altaria,2023-04,Roost,97.981,Defog,87.482,Will-O-Wisp,68.050,Hurricane,29.470,Brave Bird,25.957,Perish Song,19.390,Fire Spin,16.778,Draco Meteor,11.303,Flamethrower,8.956,Dragon Pulse,7.593,Dragon Dance,7.235,Other,19.805,,,,,,,,,,,,
Goodra,2023-04,Draco Meteor,71.000,Rest,54.233,Dragon Tail,43.466,Chilling Water,27.494,Flamethrower,18.702,Ice Beam,16.705,Earthquake,16.637,Power Whip,15.839,Thunderbolt,15.462,Sludge Bomb,14.940,Thunder,14.534,Fire Blast,13.695,Curse,12.123,Hydro Pump,11.499,Dragon Pulse,10.037,Surf,6.812,Acid Spray,6.734,Acid Armor,3.855
Umbreon,2023-04,Foul Play,96.458,Wish,91.320,Protect,89.365,Thunder Wave,78.037,Yawn,14.204,Moonlight,9.805,Taunt,8.539,Other,12.272,,,,,,,,,,,,,,,,,,,,
